file_path	download_url	player_name	dob	position	draft_team	hand	height	weight	games_played	wins	losses	ties_ot_losses	minutes	shootouts	gaa	save_percentage	goals	assists	points	plus_minus	point_shares	penalty_minutes	shots_on_goal	game_winning_goals	title	full_name	birthplace	career_start	career_end	draft	draft_year	draft_team	current_league	national_team	current_team	nationality	date_of_birth	sex
./scraped/players/pajunla01.html	https://www.hockey-reference.com/players/p/pajunla01.html	Lauri Pajuniemi	September 12, 1999	RW	NY Rangers	Right	183.0	88.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	Lauri Pajuniemi	Lauri Pajuniemi	Tampere, Finland	2013.0		132nd overall	2018	New York Rangers	Swedish Hockey League		Malmö Redhawks	Finnish		
./scraped/players/tukonla01.html	https://www.hockey-reference.com/players/t/tukonla01.html	Lauri Tukonen	September 1, 1986	RW	Los Angeles	Right	188.0	90.0	5.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	0.0	0.0	-2.0	-0.1	0.0	2.0	0.0	Lauri Tukonen	Lauri Tukonen	Hyvinkää, Finland	2003.0	2020.0	11th overall	2004	Los Angeles Kings	Liiga		Lukko	Finnish		
./scraped/players/boschla01.html	https://www.hockey-reference.com/players/b/boschla01.html	Laurie Joseph Boschman	June 4, 1960	C	Toronto	Left	183.0	83.0	1009.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	229.0	348.0	577.0	-129.0	28.1	2263.0	1575.0	29.0	Laurie Boschman	Laurie Joseph Boschman	, Saskatchewan	1979.0	1995.0	9th overall	1979	Toronto Maple Leafs	Nationalliga A	CAN		Canadian		
./scraped/players/darzila01.html	https://www.hockey-reference.com/players/d/darzila01.html	Lauris Darzins	January 28, 1985	F	Nashville		NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN														
./scraped/players/mcintla01.html	https://www.hockey-reference.com/players/m/mcintla01.html	Lawrence Albert McIntyre	July 13, 1949	D	Toronto	Left	185.0	86.0	41.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	3.0	3.0	9.0	2.4	26.0	23.0	0.0	Larry McIntyre	Lawrence Albert McIntyre	, Saskatchewan	1969.0	1976.0	31st overall	1969	Toronto Maple Leafs						
./scraped/players/romanla01.html	https://www.hockey-reference.com/players/r/romanla01.html	Lawrence Brian Romanchych	September 7, 1949	RW	Chicago	Right	185.0	81.0	298.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	68.0	97.0	165.0	-37.0	10.5	102.0	545.0	7.0														
./scraped/players/keenala01.html	https://www.hockey-reference.com/players/k/keenala01.html	Lawrence Christopher Keenan	October 1, 1940	LW		Left	180.0	79.0	233.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	38.0	64.0	102.0	-11.0	6.4	28.0	409.0	7.0														
./scraped/players/mavetla01.html	https://www.hockey-reference.com/players/m/mavetla01.html	Lawrence Douglas Mavety	May 29, 1942	D		Right	180.0	83.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN														
./scraped/players/depalla01.html	https://www.hockey-reference.com/players/d/depalla01.html	Lawrence Edward DePalma	October 27, 1965	LW		Left	183.0	88.0	148.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	21.0	20.0	41.0	-41.0	-0.1	408.0	155.0	2.0	Larry DePalma	Lawrence Edward DePalma	Trenton, Michigan, U.S.	1985.0	1997.0	''Undrafted''			National Hockey League			American		
./scraped/players/reganla01.html	https://www.hockey-reference.com/players/r/reganla01.html	Lawrence Emmett Regan	August 9, 1930	RW		Right	175.0	73.0	280.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	41.0	95.0	136.0	-1.0	9.0	71.0	104.0	6.0														
./scraped/players/skinnla01.html	https://www.hockey-reference.com/players/s/skinnla01.html	Lawrence Foster Skinner	April 21, 1956	C	Kansas City	Left	180.0	81.0	47.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10.0	12.0	22.0	-18.0	1.0	8.0	83.0	0.0														
./scraped/players/cahanla01.html	https://www.hockey-reference.com/players/c/cahanla01.html	Lawrence Henry Cahan	December 25, 1933	D		Right	188.0	100.0	671.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	38.0	92.0	130.0	-205.0	32.0	696.0	790.0	6.0														
./scraped/players/fullala01.html	https://www.hockey-reference.com/players/f/fullala01.html	Lawrence James Fullan	August 11, 1949	LW		Left	180.0	83.0	4.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.0	0.0	1.0	-2.0	0.0	0.0	5.0	0.0	Larry Fullan	Lawrence James Fullan	Toronto, Canada	1972.0	1976.0	''Undrafted''						Canadian		
./scraped/players/jeffrla01.html	https://www.hockey-reference.com/players/j/jeffrla01.html	Lawrence Joseph Jeffrey	October 12, 1940	LW		Left	180.0	85.0	368.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	39.0	62.0	101.0	-40.0	1.4	293.0	488.0	7.0	Larry Jeffrey	Lawrence Joseph Jeffrey	Goderich, Ontario, Canada	1958.0	1969.0									
./scraped/players/kwongla01.html	https://www.hockey-reference.com/players/k/kwongla01.html	Lawrence Kwong	June 17, 1923	RW		Right	168.0	68.0	1.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	0.0	0.0	NaN	0.0	0.0	NaN	0.0	Larry Kwong	Lawrence Kwong	Vernon, British Columbia, Canada	1941.0	1959.0									
./scraped/players/lundla01.html	https://www.hockey-reference.com/players/l/lundla01.html	Lawrence Lund	September 9, 1940	C		Right	183.0	86.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN														
./scraped/players/northba01.html	https://www.hockey-reference.com/players/n/northba01.html	Lawrence McFarlane Northcott	September 7, 1908	D		Left	183.0	83.0	448.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	133.0	112.0	245.0	NaN	33.1	271.0	NaN	23.0														
./scraped/players/hillmla01.html	https://www.hockey-reference.com/players/h/hillmla01.html	Lawrence Morley Hillman	February 5, 1937	D		Left	183.0	83.0	789.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	36.0	196.0	232.0	-15.0	57.3	565.0	1102.0	3.0	Larry Hillman	Lawrence Morley Hillman	Kirkland Lake, Canada	1955.0	1976.0									
./scraped/players/nychola01.html	https://www.hockey-reference.com/players/n/nychola01.html	Lawrence Nycholat	May 7, 1979	D		Left	183.0	90.0	50.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.0	7.0	9.0	-3.0	1.4	24.0	44.0	0.0	Lawrence Nycholat	Lawrence D. Nycholat	Calgary, Canada	2000.0	2012.0	Undrafted						Canadian		
./scraped/players/lozinla01.html	https://www.hockey-reference.com/players/l/lozinla01.html	Lawrence Peter Lozinski	March 11, 1958	G	Detroit	Right	180.0	79.0	30.0	6.0	11.0	7.0	1454.0	0.0	4.29	0.858	NaN	NaN	NaN	NaN	3.0	NaN	NaN	NaN	Larry Lozinski	Lawrence Peter Lozinski	Hudson Bay, Saskatchewan, Canada	1977.0	1983.0	219th overall	1978	Detroit Red Wings				Canadian		
./scraped/players/pilutla01.html	https://www.hockey-reference.com/players/p/pilutla01.html	Lawrence Pilut	December 30, 1995	D		Left	180.0	81.0	63.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.0	7.0	9.0	-16.0	0.9	24.0	57.0	1.0	Lawrence Pilut	Lawrence Pilut	Tingsryd, Sweden	2013.0		Undrafted			National League (ice hockey)	SWE	Lausanne HC	Swedish		
./scraped/players/leachla01.html	https://www.hockey-reference.com/players/l/leachla01.html	Lawrence Raymond Leach	June 18, 1936	C		Left	188.0	79.0	126.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	13.0	29.0	42.0	-12.0	0.7	91.0	130.0	1.0														
./scraped/players/carrila01.html	https://www.hockey-reference.com/players/c/carrila01.html	Lawrence Robert Carriere	January 30, 1952	D	Buffalo	Left	185.0	86.0	366.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16.0	74.0	90.0	12.0	22.5	462.0	465.0	1.0														
./scraped/players/mickela01.html	https://www.hockey-reference.com/players/m/mickela01.html	Lawrence Robert Mickey	October 21, 1943	RW		Right	180.0	79.0	292.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	39.0	53.0	92.0	-31.0	2.1	160.0	437.0	9.0														
./scraped/players/johnsla01.html	https://www.hockey-reference.com/players/j/johnsla01.html	Lawrence Roy Johnston	July 20, 1943	D		Right	180.0	88.0	320.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9.0	64.0	73.0	-113.0	11.5	580.0	273.0	2.0														
./scraped/players/molynla01.html	https://www.hockey-reference.com/players/m/molynla01.html	Lawrence Samuel Molyneaux	July 9, 1912	D		Right	180.0	94.0	45.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	1.0	1.0	NaN	2.8	20.0	NaN	0.0	Larry Molyneaux	Lawrence Samuel Molyneaux	, Ontario	1932.0	1941.0									
./scraped/players/murphla01.html	https://www.hockey-reference.com/players/m/murphla01.html	Lawrence Thomas Murphy	March 8, 1961	D	Los Angeles	Right	188.0	95.0	1615.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	288.0	929.0	1217.0	197.0	176.8	1084.0	3604.0	36.0	Larry Murphy (ice hockey)	Lawrence Thomas Murphy	Scarborough, Ontario, Canada	1980.0	2001.0	4th overall	1980	Los Angeles Kings		CAN		Canadian		
./scraped/players/popeila01.html	https://www.hockey-reference.com/players/p/popeila01.html	Lawrence Thomas Popein	August 11, 1930	C		Left	178.0	74.0	449.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	80.0	141.0	221.0	-19.0	15.0	162.0	206.0	6.0	Larry Popein	Lawrence Thomas Popein	Yorkton, Canada	1949.0	1970.0									
./scraped/players/sachala01.html	https://www.hockey-reference.com/players/s/sachala01.html	Lawrence William Sacharuk	September 16, 1952	D	NY Rangers	Right	183.0	90.0	151.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	29.0	33.0	62.0	-25.0	10.2	42.0	336.0	5.0	Larry Sacharuk	Lawrence William Sacharuk	Saskatoon, Canada	1972.0	1982.0	21st overall	1972	New York Rangers				Canadian		
./scraped/players/wilsola01.html	https://www.hockey-reference.com/players/w/wilsola01.html	Lawrence Wilson	October 23, 1930	C		Left	180.0	72.0	152.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	21.0	48.0	69.0	NaN	4.6	73.0	NaN	3.0	Larry Wilson (ice hockey)	Lawrence Wilson	, Ontario	1949.0	1956.0				National Hockey League					
./scraped/players/pleaula01.html	https://www.hockey-reference.com/players/p/pleaula01.html	Lawrence Winslow Pleau	January 29, 1947	C		Left	185.0	86.0	94.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9.0	15.0	24.0	-6.0	-0.2	22.0	110.0	3.0	Larry Pleau	Lawrence Winslow Pleau	Lynn, Massachusetts, U.S.	1968.0	1979.0					USA		American		
./scraped/players/scottla01.html	https://www.hockey-reference.com/players/s/scottla01.html	Lawrence Y. Scott	June 19, 1900	LW		Left	168.0	70.0	62.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.0	3.0	9.0	NaN	0.2	28.0	NaN	1.0														
./scraped/players/zeidela01.html	https://www.hockey-reference.com/players/z/zeidela01.html	Lawrence Zeidel	June 1, 1928	D		Left	180.0	83.0	158.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.0	16.0	19.0	9.0	7.6	198.0	37.0	1.0														
./scraped/players/crousla01.html	https://www.hockey-reference.com/players/c/crousla01.html	Lawson Crouse	June 23, 1997	LW	Florida	Left	193.0	97.0	586.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	115.0	100.0	215.0	-54.0	17.2	363.0	988.0	17.0	Lawson Crouse	Lawson Crouse	, Strathroy-Caradoc	2016.0		11th overall	2015	Florida Panthers	National Hockey League	Canada	Utah Mammoth	Canadian		
./scraped/players/ulmerla01.html	https://www.hockey-reference.com/players/u/ulmerla01.html	Layne Ulmer	September 14, 1980	C	Ottawa	Left	185.0	92.0	1.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	0.0	0.0	-1.0	-0.1	0.0	1.0	0.0	Layne Ulmer	Layne Ulmer	, Saskatchewan	2001.0		209th overall	1999	Ottawa Senators				Canadian		
./scraped/players/ahacla01.html	https://www.hockey-reference.com/players/a/ahacla01.html	Layton Ahac	February 22, 2001	D	Vegas	Left	188.0	83.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	Layton Ahac	Layton Ahac	, North Vancouver (district municipality)	2021.0		86th overall	2019	Vegas Golden Knights	Czech Extraliga		HC Bílí Tygři Liberec	Canadian		
./scraped/players/bergmle01.html	https://www.hockey-reference.com/players/b/bergmle01.html	Lean Bergmann	October 4, 1998	F		Left	188.0	92.0	13.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	1.0	1.0	-7.0	-0.3	8.0	12.0	0.0	Lean Bergmann	Lean Bergmann	Hemer, Germany	2018.0		Undrafted			Deutsche Eishockey Liga	GER	Eisbären Berlin	German		
./scraped/players/gorenle01.html	https://www.hockey-reference.com/players/g/gorenle01.html	Lee Allen Goren	December 26, 1977	RW	Boston	Right	190.0	92.0	67.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.0	4.0	9.0	-16.0	0.0	44.0	64.0	1.0														
./scraped/players/norwole01.html	https://www.hockey-reference.com/players/n/norwole01.html	Lee Charles Norwood	February 2, 1960	D	Quebec	Left	185.0	89.0	503.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	58.0	153.0	211.0	23.0	35.5	1099.0	685.0	8.0	Lee Norwood	Lee Charles Norwood	, California	1980.0	1997.0	62nd overall	1979	Quebec Nordiques				American		
./scraped/players/falarle01.html	https://www.hockey-reference.com/players/f/falarle01.html	Lee Falardeau	July 22, 1983	C	NY Rangers		NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN														
./scraped/players/giffile01.html	https://www.hockey-reference.com/players/g/giffile01.html	Lee Giffin	April 1, 1967	RW	Pittsburgh	Right	183.0	85.0	27.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.0	3.0	4.0	0.0	-0.4	9.0	16.0	0.0	Lee Giffin	Lee Giffin	, Chatham-Kent	1987.0	1999.0	23rd overall	1985	Pittsburgh Penguins		Canada		Canadian		
./scraped/players/inglile01.html	https://www.hockey-reference.com/players/i/inglile01.html	Lee Inglis	August 31, 1947	LW		Left	178.0	86.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	Lee Inglis	Lee Inglis	, Ontario	1973.0	1977.0	Undrafted						Canadian		
./scraped/players/fogolle01.html	https://www.hockey-reference.com/players/f/fogolle01.html	Lee Joseph	February 7, 1955	D	Buffalo	Right	183.0	90.0	924.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	44.0	194.0	238.0	181.0	47.4	1318.0	885.0	4.0														
./scraped/players/moffile01.html	https://www.hockey-reference.com/players/m/moffile01.html	Lee Moffie	August 29, 1990	D	San Jose		NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN														
./scraped/players/sorocle01.html	https://www.hockey-reference.com/players/s/sorocle01.html	Lee Sorochan	September 9, 1975	D	NY Rangers	Left	180.0	95.0	3.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	0.0	0.0	-3.0	-0.2	0.0	5.0	0.0														
./scraped/players/stemple01.html	https://www.hockey-reference.com/players/s/stemple01.html	Lee Stempniak	February 4, 1983	RW	St. Louis	Right	180.0	88.0	911.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	203.0	266.0	469.0	-31.0	47.5	327.0	1864.0	25.0	Lee Stempniak	Lee Edward Stempniak	West Seneca, New York, U.S.	2005.0	2019.0	148th overall	2003	St. Louis Blues		USA		American		
./scraped/players/sweatle01.html	https://www.hockey-reference.com/players/s/sweatle01.html	Lee Sweatt	August 13, 1985	D		Right	175.0	88.0	3.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.0	1.0	2.0	4.0	0.7	2.0	4.0	1.0	Lee Sweatt	Walter Lee Sweatt	, Illinois	2007.0	2011.0	Undrafted						American		
./scraped/players/aaltole01.html	https://www.hockey-reference.com/players/a/aaltole01.html	Leevi Aaltonen	January 24, 2001	RW	NY Rangers	Left	173.0	80.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	Leevi Aaltonen	Leevi Aaltonen	Mikkeli, Finland	2019.0		130th overall	2019	New York Rangers	Liiga		KooKoo (Liiga)	Finnish		
./scraped/players/merille01.html	https://www.hockey-reference.com/players/m/merille01.html	Leevi Merilainen	August 13, 2002	G	Ottawa	Left	188.0	88.0	14.0	8.0	4.0	2.0	748.0	3.0	2.25	0.919	NaN	NaN	NaN	NaN	2.7	NaN	NaN	NaN														
./scraped/players/svensle01.html	https://www.hockey-reference.com/players/s/svensle01.html	Leif Gunnar Svensson	July 8, 1951	D		Left	190.0	86.0	121.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.0	40.0	46.0	-12.0	6.6	49.0	113.0	0.0	Leif Svensson	Leif Gunnar Svensson	Härnösand, Sweden	1969.0	1982.0	''Undrafted''				Sweden		Swedish		
./scraped/players/holmqle01.html	https://www.hockey-reference.com/players/h/holmqle01.html	Leif Holmqvist	November 12, 1942	G		Left	175.0	79.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	Leif Holmqvist	Leif Erik &quot;Honken&quot; Holmqvist	Gävle, Sweden	1958.0	1982.0					SWE				
./scraped/players/rohlile01.html	https://www.hockey-reference.com/players/r/rohlile01.html	Leif J. Rohlin	February 26, 1968	D	Vancouver	Left	185.0	89.0	96.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8.0	24.0	32.0	4.0	5.7	40.0	109.0	0.0														
./scraped/players/verstle01.html	https://www.hockey-reference.com/players/v/verstle01.html	Leigh Verstraete	January 6, 1962	RW	Toronto	Right	180.0	83.0	8.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	1.0	1.0	-2.0	-0.2	14.0	2.0	0.0	Leigh Verstraete	Leigh Verstraete	Pincher Creek, Canada	1982.0	1988.0	192nd overall	1982	Toronto Maple Leafs						
./scraped/players/emmsha01.html	https://www.hockey-reference.com/players/e/emmsha01.html	Leighton A. Emms	January 12, 1905	LW		Left	183.0	86.0	330.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	36.0	53.0	89.0	NaN	5.0	324.0	NaN	8.0														
./scraped/players/irvinle01.html	https://www.hockey-reference.com/players/i/irvinle01.html	Leland Irving	April 11, 1988	G	Calgary	Left	183.0	80.0	13.0	3.0	4.0	4.0	664.0	0.0	3.25	0.902	NaN	NaN	NaN	NaN	1.8	NaN	NaN	NaN	Leland Irving	Leland Bruce Irving	, Alberta	2008.0		26th overall	2006	Calgary Flames			Free Agent	Canadian		
./scraped/players/harriha01.html	https://www.hockey-reference.com/players/h/harriha01.html	Leland Kitteridge Harrington	August 13, 1904	LW		Left	173.0	73.0	72.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9.0	5.0	14.0	NaN	0.8	31.0	NaN	1.0														
./scraped/players/barrile01.html	https://www.hockey-reference.com/players/b/barrile01.html	Len Barrie	June 4, 1969	C	Edmonton	Right	183.0	90.0	184.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	19.0	45.0	64.0	6.0	3.8	290.0	165.0	3.0	Len Barrie	Leonard G. Barrie	, British Columbia	1990.0	2001.0	124th overall	1988	Edmonton Oilers				Canadian		
./scraped/players/petrele01.html	https://www.hockey-reference.com/players/p/petrele01.html	Lennart Petrell	April 13, 1984	C	Columbus	Left	190.0	89.0	95.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.0	11.0	18.0	-14.0	0.6	49.0	59.0	0.0	Lennart Petrell	Lennart Petrell	Helsinki, Finland	2003.0	2020.0	190th overall	2004	Columbus Blue Jackets				Finnish		
./scraped/players/hameele01.html	https://www.hockey-reference.com/players/h/hameele01.html	Lenni Hameenaho	November 7, 2004	RW	New Jersey	Right	183.0	78.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN														
./scraped/players/killile01.html	https://www.hockey-reference.com/players/k/killile01.html	Lenni Killinen	June 15, 2000	RW	Carolina	Left	185.0	81.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	Lenni Killinen	Lenni Onni Oskari Killinen	Espoo, Finland	2018.0		104th overall	2018	Carolina Hurricanes	HockeyAllsvenskan		IF Björklöven	Finnish		
./scraped/players/bourgle01.html	https://www.hockey-reference.com/players/b/bourgle01.html	Leo A. Bourgeault	January 17, 1903	D		Left	168.0	74.0	307.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	25.0	20.0	45.0	NaN	24.9	336.0	NaN	6.0														
./scraped/players/carbole01.html	https://www.hockey-reference.com/players/c/carbole01.html	Leo Carbol	June 5, 1908	D		Right	180.0	77.0	6.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	1.0	1.0	NaN	0.4	4.0	NaN	0.0	Leo Carbol	Leonid Joseph Carbol	, Ottawa	1929.0	1946.0									
./scraped/players/carlsle01.html	https://www.hockey-reference.com/players/c/carlsle01.html	Leo Carlsson	December 26, 2004	C	Anaheim	Left	190.0	94.0	132.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	32.0	42.0	74.0	-7.0	6.4	30.0	227.0	5.0	Leo Carlsson	Leo Carlsson	Karlstad, Sweden	2021.0		2nd overall	2023	Anaheim Ducks	National Hockey League	SWE	Anaheim Ducks	Swedish		
./scraped/players/thiffle01.html	https://www.hockey-reference.com/players/t/thiffle01.html	Leo Edmond Thiffault	December 16, 1944	LW		Left	178.0	79.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	Leo Thiffault	Leo Edmond Thiffault	Drummondville, Canada	1961.0	1974.0									
./scraped/players/boivile01.html	https://www.hockey-reference.com/players/b/boivile01.html	Leo Joseph Boivin	August 2, 1931	D		Left	173.0	83.0	1150.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	72.0	250.0	322.0	-212.0	69.6	1196.0	1344.0	7.0	Leo Boivin	Leo Joseph Boivin	Prescott, Ontario, Canada	1951.0	1970.0				National Hockey League					
./scraped/players/gravele01.html	https://www.hockey-reference.com/players/g/gravele01.html	Leo Joseph Gerard Gravelle	June 10, 1925	RW		Right	175.0	72.0	223.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	44.0	34.0	78.0	NaN	6.3	38.0	NaN	2.0														
./scraped/players/komarle01.html	https://www.hockey-reference.com/players/k/komarle01.html	Leo Komarov	January 23, 1987	C	Toronto	Left	180.0	92.0	491.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	63.0	107.0	170.0	20.0	13.5	207.0	644.0	10.0	Leo Komarov	Leonid Aleksandrovich Komarov	Narva, Estonian Soviet Socialist Republic	2005.0		180th overall	2006	Toronto Maple Leafs	Liiga	FIN				
./scraped/players/loofle01.html	https://www.hockey-reference.com/players/l/loofle01.html	Leo Loof	April 25, 2002	D	St. Louis	Left	188.0	79.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN														
./scraped/players/draisle01.html	https://www.hockey-reference.com/players/d/draisle01.html	Leon Draisaitl	October 27, 1995	C	Edmonton	Left	188.0	94.0	795.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	402.0	558.0	960.0	86.0	112.7	342.0	2160.0	72.0	Leon Draisaitl	Leon Tim Draisaitl	Cologne, Germany	2014.0		3rd overall	2014	Edmonton Oilers	National Hockey League	DEU	Edmonton Oilers			
./scraped/players/gawanle01.html	https://www.hockey-reference.com/players/g/gawanle01.html	Leon Gawanke	May 31, 1999	D	Winnipeg	Right	185.0	83.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	Leon Gawanke	Leon Gawanke	Berlin, Germany	2019.0		136th overall	2017	Winnipeg Jets	Deutsche Eishockey Liga	DEU	Adler Mannheim	German		
./scraped/players/manthge01.html	https://www.hockey-reference.com/players/m/manthge01.html	Leon Georges Mantha	November 29, 1908	D		Left	173.0	74.0	488.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	90.0	103.0	193.0	NaN	16.5	146.0	NaN	14.0														
./scraped/players/rochele01.html	https://www.hockey-reference.com/players/r/rochele01.html	Leon Joseph Fernand Rochefort	May 4, 1939	RW		Right	183.0	83.0	617.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	121.0	147.0	268.0	-35.0	16.1	93.0	1237.0	14.0														
./scraped/players/quennle01.html	https://www.hockey-reference.com/players/q/quennle01.html	Leonard C. Quenneville	June 15, 1900	LW		Left	178.0	77.0	25.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	3.0	3.0	NaN	-0.7	10.0	NaN	0.0														
./scraped/players/grosvle01.html	https://www.hockey-reference.com/players/g/grosvle01.html	Leonard Cecil Grosvenor	July 21, 1905	C		Right	175.0	78.0	150.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9.0	11.0	20.0	NaN	-1.0	82.0	NaN	1.0	Leonard Grosvenor	Leonard Cecil Grosvenor	Ottawa, Canada	1925.0	1933.0									
./scraped/players/reisele01.html	https://www.hockey-reference.com/players/r/reisele01.html	Leonard Charles	June 1, 1892	D		Right	180.0	79.0	223.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	39.0	35.0	74.0	NaN	21.6	204.0	NaN	5.0														
./scraped/players/frigle01.html	https://www.hockey-reference.com/players/f/frigle01.html	Leonard Elroy Frig	October 30, 1950	D	Chicago	Right	180.0	86.0	311.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	13.0	51.0	64.0	-65.0	16.1	479.0	455.0	1.0	Len Frig	Leonard Elroy Frig	, Alberta	1969.0	1986.0	42nd overall	1970	Chicago Blackhawks				Canadian		
./scraped/players/brodele01.html	https://www.hockey-reference.com/players/b/brodele01.html	Leonard Francis Broderick	October 11, 1938	G		Left	180.0	79.0	1.0	1.0	0.0	0.0	60.0	0.0	2.0	0.909	NaN	NaN	NaN	NaN	0.2	NaN	NaN	NaN	Len Broderick	Leonard Francis Broderick	, Toronto	1957.0	1961.0							Canadian		
./scraped/players/haleyle01.html	https://www.hockey-reference.com/players/h/haleyle01.html	Leonard Frank Haley	September 15, 1931	RW		Right	168.0	72.0	30.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.0	2.0	4.0	-3.0	-0.3	14.0	28.0	0.0														
./scraped/players/labinle01.html	https://www.hockey-reference.com/players/l/labinle01.html	Leonard Gerald Labine	July 22, 1931	RW		Right	178.0	77.0	643.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	128.0	193.0	321.0	-34.0	28.9	728.0	423.0	19.0														
