file_path	download_url	player_name	dob	position	draft_team	hand	height	weight	games_played	wins	losses	ties_ot_losses	minutes	shootouts	gaa	save_percentage	goals	assists	points	plus_minus	point_shares	penalty_minutes	shots_on_goal	game_winning_goals
./scraped/players/krentda01.html	https://www.hockey-reference.com/players/k/krentda01.html	Dale M. Krentz	December 19, 1961	LW		Left	180.0	86.0	30.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.0	3.0	8.0	-3.0	0.1	9.0	37.0	2.0
./scraped/players/krepska01.html	https://www.hockey-reference.com/players/k/krepska01.html	Kamil Kreps	November 18, 1984	C	Florida	Right	188.0	87.0	232.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	18.0	42.0	60.0	4.0	3.1	71.0	279.0	4.0
./scraped/players/kressbr01.html	https://www.hockey-reference.com/players/k/kressbr01.html	Braeden Kressler	January 5, 2003	F		Right	173.0	69.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
./scraped/players/krestde01.html	https://www.hockey-reference.com/players/k/krestde01.html	Derek Krestanovich	April 29, 1983	C	Washington	""	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
./scraped/players/krestjo01.html	https://www.hockey-reference.com/players/k/krestjo01.html	Jordan Krestanovich	June 14, 1981	LW	Colorado	Left	185.0	81.0	22.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	2.0	2.0	1.0	-0.1	6.0	31.0	0.0
./scraped/players/krezare01.html	https://www.hockey-reference.com/players/k/krezare01.html	Reginald Krezanski	January 1, 1948	D		Left	178.0	90.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
./scraped/players/krikuil01.html	https://www.hockey-reference.com/players/k/krikuil01.html	Ilja Krikunov	February 27, 1984	LW	Vancouver	""	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
./scraped/players/kristja01.html	https://www.hockey-reference.com/players/k/kristja01.html	Jaroslav Kristek	March 16, 1980	RW	Buffalo	Left	185.0	85.0	6.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	0.0	0.0	-2.0	-0.2	4.0	4.0	0.0
./scraped/players/kristda01.html	https://www.hockey-reference.com/players/k/kristda01.html	Danny Kristo	June 18, 1990	RW	Montreal	Right	183.0	88.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
./scraped/players/krivose01.html	https://www.hockey-reference.com/players/k/krivose01.html	Sergei Krivokrasov	April 15, 1974	RW	Chicago	Left	180.0	83.0	450.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	86.0	109.0	195.0	0.0	17.0	288.0	887.0	18.0
./scraped/players/krogja01.html	https://www.hockey-reference.com/players/k/krogja01.html	Jason Krog	October 9, 1975	C		Right	180.0	83.0	202.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	22.0	37.0	59.0	5.0	5.1	46.0	259.0	3.0
./scraped/players/kroljo01.html	https://www.hockey-reference.com/players/k/kroljo01.html	Joseph Krol	August 13, 1915	LW		Left	180.0	78.0	26.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10.0	4.0	14.0	NaN	1.2	8.0	NaN	0.0
./scraped/players/krommri01.html	https://www.hockey-reference.com/players/k/krommri01.html	Richard Gordon Kromm	March 29, 1964	LW	Calgary	Left	180.0	81.0	372.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	70.0	103.0	173.0	52.0	8.2	138.0	539.0	8.0
./scraped/players/kronro01.html	https://www.hockey-reference.com/players/k/kronro01.html	Robert Kron	February 27, 1967	LW	Vancouver	Left	180.0	83.0	771.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	144.0	194.0	338.0	-72.0	23.2	119.0	1606.0	21.0
./scraped/players/kronwni01.html	https://www.hockey-reference.com/players/k/kronwni01.html	Niklas Kronwall	January 12, 1981	D	Detroit	Left	183.0	87.0	953.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	83.0	349.0	432.0	-5.0	74.3	564.0	1272.0	14.0
./scraped/players/kronwst01.html	https://www.hockey-reference.com/players/k/kronwst01.html	Staffan Kronwall	September 10, 1982	D	Toronto	Left	196.0	102.0	66.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.0	3.0	4.0	-7.0	0.7	23.0	37.0	1.0
./scraped/players/krookke01.html	https://www.hockey-reference.com/players/k/krookke01.html	Kevin Bradley Krook	April 5, 1958	D	Colorado	Left	180.0	84.0	3.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	0.0	0.0	0.0	0.1	2.0	0.0	0.0
./scraped/players/kroupvl01.html	https://www.hockey-reference.com/players/k/kroupvl01.html	Vlastimil Kroupa	April 27, 1975	D	San Jose	Left	190.0	97.0	105.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.0	19.0	23.0	-46.0	2.2	66.0	56.0	1.0
./scraped/players/kruegju01.html	https://www.hockey-reference.com/players/k/kruegju01.html	Justin Krueger	October 6, 1986	D	Carolina	""	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
./scraped/players/krugto01.html	https://www.hockey-reference.com/players/k/krugto01.html	Torey Krug	April 12, 1991	D		Left	175.0	87.0	778.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	89.0	394.0	483.0	0.0	72.8	374.0	1853.0	18.0
./scraped/players/krugema01.html	https://www.hockey-reference.com/players/k/krugema01.html	Marcus KrÃ	May 27, 1990	C	Chicago	Left	183.0	84.0	520.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	38.0	85.0	123.0	5.0	5.3	234.0	605.0	8.0
./scraped/players/kruliji01.html	https://www.hockey-reference.com/players/k/kruliji01.html	James John Krulicki	March 9, 1948	LW		Left	180.0	81.0	41.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	3.0	3.0	-8.0	-1.1	6.0	21.0	0.0
./scraped/players/krupija01.html	https://www.hockey-reference.com/players/k/krupija01.html	Jarda Krupicka	March 15, 1946	RW		Right	175.0	74.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
./scraped/players/kruppuw01.html	https://www.hockey-reference.com/players/k/kruppuw01.html	Uwe G. Krupp	June 24, 1965	D	Buffalo	Right	198.0	106.0	729.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	69.0	212.0	281.0	97.0	54.7	660.0	1111.0	7.0
./scraped/players/kruppgo01.html	https://www.hockey-reference.com/players/k/kruppgo01.html	Gordon W. Kruppke	April 2, 1969	D	Detroit	Right	185.0	97.0	23.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	0.0	0.0	-2.0	0.3	32.0	12.0	0.0
./scraped/players/krusebr01.html	https://www.hockey-reference.com/players/k/krusebr01.html	Brandon Kruse	February 26, 1999	LW	Vegas	Left	175.0	64.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
./scraped/players/krusepa01.html	https://www.hockey-reference.com/players/k/krusepa01.html	Paul Johannes Kruse	March 15, 1970	LW	Calgary	Left	185.0	97.0	423.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	38.0	33.0	71.0	-18.0	-0.9	1074.0	357.0	5.0
./scraped/players/krushmi01.html	https://www.hockey-reference.com/players/k/krushmi01.html	Michael Krushelnyski	April 27, 1960	LW	Boston	Left	188.0	90.0	897.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	241.0	328.0	569.0	179.0	38.4	699.0	1499.0	25.0
./scraped/players/krutimi01.html	https://www.hockey-reference.com/players/k/krutimi01.html	Michael Krutil	June 3, 2002	D	Chicago	Right	190.0	92.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
./scraped/players/krutovl01.html	https://www.hockey-reference.com/players/k/krutovl01.html	Vladimir Krutov	June 1, 1960	LW	Vancouver	Left	175.0	88.0	61.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11.0	23.0	34.0	-5.0	1.8	20.0	81.0	1.0
./scraped/players/krygich01.html	https://www.hockey-reference.com/players/k/krygich01.html	Christian Krygier	May 5, 2000	D	NY Islanders	Left	188.0	87.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
./scraped/players/krygico01.html	https://www.hockey-reference.com/players/k/krygico01.html	Cole Krygier	May 5, 2000	D	Florida	Left	190.0	87.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
./scraped/players/krygito01.html	https://www.hockey-reference.com/players/k/krygito01.html	Todd Andrew Krygier	October 12, 1965	LW		Left	183.0	83.0	543.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100.0	143.0	243.0	-26.0	14.0	533.0	1085.0	12.0
./scraped/players/krysch01.html	https://www.hockey-reference.com/players/k/krysch01.html	Chad Krys	April 10, 1998	D	Chicago	Left	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
./scraped/players/krysaan01.html	https://www.hockey-reference.com/players/k/krysaan01.html	Anton Krysanov	March 25, 1987	C	Phoenix	""	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
./scraped/players/kryskda01.html	https://www.hockey-reference.com/players/k/kryskda01.html	David Roy Kryskow	December 25, 1951	LW	Chicago	Left	178.0	79.0	231.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	33.0	56.0	89.0	-33.0	2.8	174.0	290.0	2.0
./scraped/players/kryzaed01.html	https://www.hockey-reference.com/players/k/kryzaed01.html	Edward Lloyd Kryzanowski	November 14, 1925	D		Right	180.0	79.0	237.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	15.0	22.0	37.0	NaN	14.2	65.0	NaN	3.0
./scraped/players/kubafi01.html	https://www.hockey-reference.com/players/k/kubafi01.html	Filip Kuba	December 29, 1976	D	Florida	Left	193.0	102.0	836.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	70.0	263.0	333.0	-56.0	63.5	361.0	1199.0	15.0
./scraped/players/kubaldo01.html	https://www.hockey-reference.com/players/k/kubaldo01.html	Dominik KubalÃ	August 21, 1995	LW	Los Angeles	Left	188.0	86.0	357.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93.0	83.0	176.0	-62.0	16.4	93.0	739.0	9.0
./scraped/players/kubalto01.html	https://www.hockey-reference.com/players/k/kubalto01.html	TomÃ	May 1, 1990	RW	Columbus	Right	190.0	94.0	12.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.0	3.0	4.0	-6.0	0.0	6.0	13.0	0.0
./scraped/players/kubinpa01.html	https://www.hockey-reference.com/players/k/kubinpa01.html	Pavel Kubina	April 15, 1977	D	Tampa Bay	Right	193.0	117.0	970.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	110.0	276.0	386.0	-102.0	64.1	1123.0	1748.0	28.0
./scraped/players/kubisja01.html	https://www.hockey-reference.com/players/k/kubisja01.html	Jan Kubista	April 12, 1984	RW	Boston	""	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
./scraped/players/kucerfr01.html	https://www.hockey-reference.com/players/k/kucerfr01.html	Frantisek KuÄ	February 3, 1968	D	Chicago	Left	188.0	92.0	465.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	24.0	95.0	119.0	13.0	27.9	251.0	668.0	4.0
./scraped/players/kuchaja01.html	https://www.hockey-reference.com/players/k/kuchaja01.html	Jacob Kucharski	September 25, 1999	G	Carolina	Left	190.0	97.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
./scraped/players/kucheda01.html	https://www.hockey-reference.com/players/k/kucheda01.html	David Kuchejda	June 12, 1987	RW	Chicago	""	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
./scraped/players/kudasal01.html	https://www.hockey-reference.com/players/k/kudasal01.html	Alexei Kudashov	July 21, 1971	C	Toronto	Right	183.0	83.0	25.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.0	0.0	1.0	-3.0	-0.6	4.0	24.0	0.0
./scraped/players/kudelto01.html	https://www.hockey-reference.com/players/k/kudelto01.html	Tomas Kudelka	March 10, 1987	D	Ottawa	""	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
./scraped/players/kudelbo01.html	https://www.hockey-reference.com/players/k/kudelbo01.html	Robert R. Kudelski	March 3, 1964	RW		Right	185.0	92.0	442.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	139.0	102.0	241.0	-83.0	16.2	218.0	900.0	15.0
./scraped/players/kudlapa01.html	https://www.hockey-reference.com/players/k/kudlapa01.html	Patrick Kudla	April 2, 1996	D	Arizona	Left	190.0	79.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
./scraped/players/kudrokr01.html	https://www.hockey-reference.com/players/k/kudrokr01.html	KristiÃ	May 21, 1981	D	NY Islanders	Right	201.0	115.0	26.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.0	2.0	4.0	0.0	0.9	38.0	12.0	1.0
./scraped/players/kudryki01.html	https://www.hockey-reference.com/players/k/kudryki01.html	Kirill Kudryavtsev	February 5, 2004	D	Vancouver	Left	180.0	90.0	2.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	0.0	0.0	1.0	0.1	0.0	2.0	0.0
./scraped/players/kueflda01.html	https://www.hockey-reference.com/players/k/kueflda01.html	Daylan Kuefler	February 10, 2002	LW	NY Islanders	Left	188.0	88.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
./scraped/players/kuempda01.html	https://www.hockey-reference.com/players/k/kuempda01.html	Darcy Kuemper	May 5, 1990	G	Minnesota	Left	196.0	97.0	442.0	209.0	148.0	54.0	25103.0	36.0	2.55	0.914	NaN	NaN	NaN	NaN	79.8	NaN	NaN	NaN
./scraped/players/kuffnry01.html	https://www.hockey-reference.com/players/k/kuffnry01.html	Ryan Kuffner	June 12, 1996	LW		Left	185.0	88.0	10.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	0.0	0.0	-4.0	-0.3	0.0	8.0	0.0
./scraped/players/kugrydm01.html	https://www.hockey-reference.com/players/k/kugrydm01.html	Dmitry Kugryshev	January 18, 1990	RW	Washington	""	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
./scraped/players/kuhlmka01.html	https://www.hockey-reference.com/players/k/kuhlmka01.html	Karson Kuhlman	September 26, 1995	C		Right	178.0	83.0	147.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	12.0	18.0	30.0	-4.0	1.3	29.0	207.0	3.0
./scraped/players/kuhngo01.html	https://www.hockey-reference.com/players/k/kuhngo01.html	Gordon Frederick Kuhn	November 19, 1905	RW		Right	170.0	65.0	9.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.0	1.0	2.0	NaN	0.1	4.0	NaN	1.0
./scraped/players/kuhnhto01.html	https://www.hockey-reference.com/players/k/kuhnhto01.html	Tom KÃ	January 21, 1992	RW	Pittsburgh	Left	188.0	86.0	232.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	18.0	36.0	54.0	2.0	3.2	60.0	222.0	3.0
./scraped/players/kuhtiro01.html	https://www.hockey-reference.com/players/k/kuhtiro01.html	Roman Kuhtinov	December 1, 1975	D	NY Islanders	""	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
./scraped/players/kujawry01.html	https://www.hockey-reference.com/players/k/kujawry01.html	Ryan Kujawinski	March 30, 1995	C	New Jersey	Left	188.0	92.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
./scraped/players/kukande01.html	https://www.hockey-reference.com/players/k/kukande01.html	Dean Kukan	July 8, 1993	D		Left	188.0	84.0	153.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.0	25.0	30.0	3.0	6.1	46.0	152.0	0.0
./scraped/players/kukkoky01.html	https://www.hockey-reference.com/players/k/kukkoky01.html	Kyle Kukkonen	November 13, 2002	C	Anaheim	Right	178.0	78.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
./scraped/players/kukkola01.html	https://www.hockey-reference.com/players/k/kukkola01.html	Lasse Kukkonen	September 18, 1981	D	Chicago	Left	185.0	86.0	159.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.0	16.0	22.0	3.0	5.7	90.0	104.0	2.0
./scraped/players/kukkomi01.html	https://www.hockey-reference.com/players/k/kukkomi01.html	Miska Kukkonen	June 19, 2000	D	Buffalo	Right	183.0	89.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
./scraped/players/kukulag01.html	https://www.hockey-reference.com/players/k/kukulag01.html	Adolph Frank Kukulowicz	April 2, 1933	C		Left	190.0	79.0	4.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.0	0.0	1.0	NaN	0.1	0.0	NaN	0.0
./scraped/players/kukumro01.html	https://www.hockey-reference.com/players/k/kukumro01.html	Roman Kukumberg	April 8, 1980	C	Toronto	""	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
./scraped/players/kukusse01.html	https://www.hockey-reference.com/players/k/kukusse01.html	Sergei Kukushkin	July 24, 1985	C	Dallas	""	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
./scraped/players/kulakbr01.html	https://www.hockey-reference.com/players/k/kulakbr01.html	Brett Kulak	January 6, 1994	D	Calgary	Left	188.0	87.0	585.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	28.0	97.0	125.0	10.0	23.5	240.0	799.0	4.0
./scraped/players/kulakst01.html	https://www.hockey-reference.com/players/k/kulakst01.html	Stuart Kulak	March 10, 1963	RW	Vancouver	Right	178.0	81.0	90.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8.0	4.0	12.0	-20.0	-1.4	130.0	98.0	2.0
./scraped/players/kuldaar01.html	https://www.hockey-reference.com/players/k/kuldaar01.html	ArtÅ	July 25, 1988	D	Atlanta	Left	188.0	97.0	15.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	2.0	2.0	3.0	0.6	8.0	16.0	0.0
./scraped/players/kuldaed01.html	https://www.hockey-reference.com/players/k/kuldaed01.html	Edgars Kulda	November 13, 1994	LW	Arizona	""	183.0	80.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
./scraped/players/kulemni01.html	https://www.hockey-reference.com/players/k/kulemni01.html	Nikolai Kulemin	July 14, 1986	LW	Toronto	Left	185.0	103.0	669.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	121.0	153.0	274.0	15.0	25.5	173.0	995.0	21.0
./scraped/players/kulesmi01.html	https://www.hockey-reference.com/players/k/kulesmi01.html	Mikhail Kuleshov	January 7, 1981	LW	Colorado	Right	188.0	92.0	3.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	0.0	0.0	-1.0	-0.1	0.0	4.0	0.0
./scraped/players/kulicji01.html	https://www.hockey-reference.com/players/k/kulicji01.html	Jiri Kulich	April 14, 2004	C	Buffalo	Left	185.0	87.0	64.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	15.0	9.0	24.0	-5.0	2.1	18.0	137.0	3.0
./scraped/players/kulikdm01.html	https://www.hockey-reference.com/players/k/kulikdm01.html	Dmitry Kulikov	October 29, 1990	D	Florida	Left	185.0	96.0	1020.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	50.0	197.0	247.0	-25.0	46.6	629.0	1167.0	9.0
./scraped/players/kullmar01.html	https://www.hockey-reference.com/players/k/kullmar01.html	Arnold Edwin Kullman	October 9, 1927	C		Left	170.0	77.0	13.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	1.0	1.0	NaN	-0.4	11.0	NaN	0.0
./scraped/players/kullmed01.html	https://www.hockey-reference.com/players/k/kullmed01.html	Edward George Kullman	December 12, 1923	RW		Right	170.0	74.0	343.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	56.0	70.0	126.0	NaN	7.4	300.0	NaN	4.0
./scraped/players/kulonka01.html	https://www.hockey-reference.com/players/k/kulonka01.html	Kasper Kulonummi	March 1, 2004	D	Nashville	Right	183.0	80.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
./scraped/players/kultaja01.html	https://www.hockey-reference.com/players/k/kultaja01.html	Jarno Pekka Juhani Kultanen	January 8, 1973	D	Boston	Left	188.0	89.0	102.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.0	11.0	13.0	-3.0	3.0	59.0	110.0	1.0
./scraped/players/kulyade01.html	https://www.hockey-reference.com/players/k/kulyade01.html	Denis Kulyash	May 31, 1983	D	Nashville	""	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
./scraped/players/kumpema01.html	https://www.hockey-reference.com/players/k/kumpema01.html	Mark Alan Kumpel	March 7, 1961	RW	Quebec	Right	183.0	86.0	288.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	38.0	46.0	84.0	-8.0	1.5	113.0	353.0	4.0
./scraped/players/kumpura01.html	https://www.hockey-reference.com/players/k/kumpura01.html	Rasmus Kumpulainen	August 8, 2005	C	Minnesota	Left	188.0	86.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
./scraped/players/kundrto01.html	https://www.hockey-reference.com/players/k/kundrto01.html	TomÃ	December 26, 1989	D	NY Rangers	""	188.0	91.0	30.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.0	6.0	7.0	-5.0	0.7	10.0	25.0	0.0
./scraped/players/kunesti01.html	https://www.hockey-reference.com/players/k/kunesti01.html	Tim Kunes	February 12, 1987	D	Carolina	""	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
./scraped/players/kuninlu01.html	https://www.hockey-reference.com/players/k/kuninlu01.html	Luke Kunin	December 4, 1997	C	Minnesota	Right	183.0	89.0	441.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	73.0	70.0	143.0	-96.0	8.0	391.0	717.0	5.0
./scraped/players/kunitch01.html	https://www.hockey-reference.com/players/k/kunitch01.html	Chris Kunitz	September 26, 1979	LW		Left	183.0	85.0	1022.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	268.0	351.0	619.0	184.0	74.0	746.0	2138.0	46.0
./scraped/players/kuntale01.html	https://www.hockey-reference.com/players/k/kuntale01.html	Leslie Steven Kuntar	July 28, 1969	G	Montreal	Left	188.0	88.0	6.0	2.0	2.0	0.0	302.0	0.0	3.18	0.877	NaN	NaN	NaN	NaN	0.5	NaN	NaN	NaN
./scraped/players/kuntatr01.html	https://www.hockey-reference.com/players/k/kuntatr01.html	Trevor Kuntar	June 20, 2001	C	Boston	Left	183.0	89.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
./scraped/players/kuntzal01.html	https://www.hockey-reference.com/players/k/kuntzal01.html	Alan Robert Kuntz	June 4, 1919	LW		Left	180.0	74.0	45.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10.0	12.0	22.0	NaN	1.3	12.0	NaN	2.0
./scraped/players/kuntzmu01.html	https://www.hockey-reference.com/players/k/kuntzmu01.html	Murray Robert Kuntz	December 19, 1945	LW		Left	178.0	81.0	7.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.0	2.0	3.0	6.0	0.3	0.0	16.0	0.0
./scraped/players/kunykco01.html	https://www.hockey-reference.com/players/k/kunykco01.html	Cody Kunyk	May 20, 1990	RW		""	180.0	87.0	1.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
./scraped/players/kunzja01.html	https://www.hockey-reference.com/players/k/kunzja01.html	Jackson Kunz	August 13, 2002	LW	Vancouver	Left	190.0	95.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
./scraped/players/kuokkja01.html	https://www.hockey-reference.com/players/k/kuokkja01.html	Janne Kuokkanen	May 25, 1998	C	Carolina	Left	185.0	87.0	119.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	14.0	28.0	42.0	-26.0	1.9	28.0	137.0	2.0
./scraped/players/kuparra01.html	https://www.hockey-reference.com/players/k/kuparra01.html	Rasmus Kupari	March 15, 2000	C	Los Angeles	Right	188.0	91.0	217.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	14.0	24.0	38.0	-21.0	0.6	52.0	193.0	2.0
./scraped/players/kupskjo01.html	https://www.hockey-reference.com/players/k/kupskjo01.html	John Kupsky	September 27, 1995	G	San Jose	Right	196.0	95.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
./scraped/players/kuralse01.html	https://www.hockey-reference.com/players/k/kuralse01.html	Sean Kuraly	January 20, 1993	C	San Jose	Left	188.0	94.0	568.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	65.0	91.0	156.0	-42.0	7.7	347.0	871.0	6.0
./scraped/players/kurasph01.html	https://www.hockey-reference.com/players/k/kurasph01.html	Philipp Kurashev	October 12, 1999	C	Chicago	Left	183.0	86.0	318.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	49.0	82.0	131.0	-128.0	6.2	75.0	452.0	8.0
./scraped/players/kurkato01.html	https://www.hockey-reference.com/players/k/kurkato01.html	TomÃ	December 14, 1981	LW	Carolina	Left	180.0	86.0	17.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.0	2.0	5.0	1.0	0.6	2.0	25.0	0.0
./scraped/players/kurkesa01.html	https://www.hockey-reference.com/players/k/kurkesa01.html	Sam Kurker	April 8, 1994	RW	St. Louis	""	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
